Appliances Current Profile of single day,,,
Air Conditioner,Electric Kettle,Electric Iron,Water Dispensor
-0.046158698,-0.355166921,0.028282783,0.864030474
-0.005885883,-0.040727925,-0.163567989,0.778837131
-0.013491517,0.303424231,0.326140696,0.791133818
-0.078150411,0.15601997,0.140020354,0.69710075
0.036824165,-0.141007708,0.132602453,0.799163247
-0.060316984,-0.282973712,-0.257286,0.715143973
-0.182829128,0.195325344,-0.05268918,0.773737622
0.032003422,-0.051142149,0.03544289,0.80432355
0.2550186,-0.163163271,-0.392670202,0.767075405
-0.109122143,-0.091735872,2.847037353,1.0018986
0.039953171,0.075812267,3.6362229,0.687663994
-0.139038018,-0.240458651,3.55013856,0.715755786
0.079492595,-0.159708798,3.595800295,0.687880012
0.094701871,-0.026870478,0.287133557,0.660589837
0.09680338,0.041296607,-0.077178012,0.864008773
0.04082239,0.355443355,-0.231540442,0.711289197
0.043588242,0.227326631,0.085795627,0.899947659
0.098967677,0.229811493,-0.128715198,0.797988745
-0.195417733,0.212284411,3.278063096,0.897042393
-0.055239332,0.198621319,4.064406199,0.76920315
0.050444104,-0.073554149,4.068685407,0.694776384
-0.008370558,-0.197999988,-0.506620175,0.785217161
-0.027589958,-0.06307196,-0.37634702,0.750697395
-0.113571602,-0.456419784,0.09333734,0.859367495
0.029322943,0.109705941,-0.799014311,0.755451291
-0.140939882,-0.089139104,3.756196848,0.834341351
0.029385548,0.2080231,3.521546327,0.718174375
-0.027940365,0.390132412,3.642890881,0.917292551
-0.006192359,-0.014112759,4.012325446,0.835131019
0.132527217,-0.273493608,0.453173658,0.663198136
-0.27066514,0.188511046,-0.138757027,0.736739352
-0.114688928,0.287222677,0.274017808,0.936704071
0.100221458,-0.121186514,-0.793923296,0.728788853
-0.079731608,0.388342888,3.418269998,0.86150939
0.057541353,0.339729167,3.552668675,0.983250947
-0.019419885,0.153091327,3.635447652,0.958066506
-0.002466947,0.151935825,0.045932444,0.672006923
0.091727999,-0.005856073,-0.579467478,0.81514374
-0.080801168,0.083164894,0.119567873,0.914520412
0.01005985,0.16551781,0.602897714,0.661574603
0.129001684,-0.161882411,2.515726978,0.50483997
0.066543802,0.246770664,3.983680956,0.741263467
0.133685712,-0.225840749,3.460245079,0.83902235
-0.091101759,0.244858771,0.163822475,0.676750957
-0.100305196,0.12127626,-0.074630722,0.853890392
-0.004539846,-0.094411863,0.29565538,0.785178461
-0.09185569,-0.016516743,-0.173371259,0.790980892
0.028487152,0.02739005,-0.100589838,0.791227384
-0.004178462,0.22283288,0.409700897,0.775128169
0.156029125,-0.098230026,-0.098077949,0.719136758
0.12154009,0.013572175,0.335679477,0.861100725
-0.08425082,0.310085272,-0.591804134,0.839052126
-0.026943442,-0.206920396,0.384356095,0.876233478
-0.001930338,-0.277657938,0.096624986,0.488316359
0.135796056,-0.001519498,-0.474622614,0.630954476
0.097021806,-0.419323781,-0.433277948,0.88634567
0.008301439,-0.067274097,0.151335246,0.872147596
-0.047010566,0.149219596,0.300814837,0.784778295
0.074751352,0.074544032,0.163030556,0.722557101
-0.127747155,-0.030377171,-0.197823778,0.71097247
-0.079432953,-0.215221574,0.286284706,0.848994491
0.121281543,-0.22079469,-0.239494361,0.722952183
-0.151026871,-0.181793962,0.198271781,0.869168399
-0.084831103,0.025053342,-0.236375819,0.955909459
0.063603136,0.180799211,-0.123231209,0.779449306
-0.017531693,0.204335756,-0.080565056,0.719864633
0.018042862,0.194318276,-0.404957728,0.810745495
0.070082954,0.231819837,0.244620091,0.705209302
-0.112558539,-0.174073261,0.421572257,0.796773411
-0.067429834,0.122701278,0.229913433,0.77108807
-0.20840891,0.236676299,-0.476558084,0.862181777
0.064150479,0.15199382,-0.454547217,0.765490946
-0.017134393,0.450115669,0.388749083,0.797510188
0.006896208,-0.271007901,0.227645952,0.720912374
0.187022715,-0.105249559,-0.049106041,0.570325868
-0.021026908,-0.05141095,0.622922375,0.742988697
-0.0839418,0.013481662,-0.130228574,0.611661658
0.013202559,-0.082951999,0.135162146,0.900143886
0.16344177,0.091470923,-0.009954171,0.992000533
0.158231692,-0.099504196,-0.122561817,0.829600474
0.139280026,0.006693193,0.470389422,0.913333584
0.043520688,-0.329629227,-0.02173821,0.792859104
0.091467953,0.390592914,0.167699721,0.990118956
0.05088189,-0.022473441,0.084554174,0.796931231
-0.053168014,-0.133923646,0.242519279,0.737837496
0.054558567,-0.100259718,-0.045386246,0.887835346
0.135128402,-0.343367555,0.063322241,0.787737602
0.065108309,-0.046885014,-0.459453764,0.820590169
0.043230746,0.064904902,-0.188500553,0.895011804
0.048320979,-0.333889825,0.31731524,0.574839853
-0.221743673,-0.053632598,-0.107744179,0.645386543
-0.305725801,0.226366766,0.012856423,0.869725857
-0.010973803,0.130461356,0.063217509,0.801603658
0.172008578,0.339129971,-0.260033841,0.713560923
-0.085623028,-0.352732572,0.140134131,0.790875258
-0.16024332,-0.050657144,0.208334295,0.834334515
0.049046683,-0.057217423,-0.120086093,0.806145361
-0.035455541,-0.248192335,0.23653287,0.606711294
-0.027306875,-0.205933802,-0.417676376,0.793237653
-0.016799822,-0.172934272,-0.48575786,0.861818551
0.095371359,0.126909507,0.198871819,0.951506936
-0.044511177,0.210819479,0.760743252,0.71462833
0.011473384,-0.02402958,0.372312,0.783477243
-0.175490535,-0.050366157,0.150238687,0.805063902
0.060488308,-0.068836191,-0.311931918,0.828169769
0.03805148,0.335425605,-0.163178358,0.783739111
0.078038978,0.072095126,-0.412358456,0.788759302
-0.015820611,0.086012429,0.242982909,0.751334519
-0.012658736,-0.221820753,0.237250684,0.621840152
0.00077181,-0.044873892,0.28465548,0.588062696
-0.145679656,0.406160602,-0.162169235,0.906849943
0.103903424,-0.08382634,-0.009222695,0.691301305
0.050497321,-0.197176358,-0.483310891,0.853026161
0.014177753,-0.546870899,0.388833769,0.764389102
0.20557089,0.155574942,0.088547021,0.668760371
-0.037984525,0.41268948,-0.047573034,0.788505952
-0.098429676,-0.168633414,0.723251204,0.635944667
0.10360801,0.024949816,-0.057760228,0.837570449
0.18565714,0.205035119,-0.200636316,0.90755162
0.142877595,0.115851348,0.312229675,0.934416064
-0.064274535,0.298504342,0.522717465,0.880505858
0.053945153,0.052776346,0.389650556,0.689186803
0.143788781,-0.082777218,-0.344520328,1.000148241
-0.055167038,-0.160437149,-0.540820247,0.752647448
0.178063708,0.055880887,-0.308503698,0.708695537
0.063434054,0.123183234,0.461505458,0.960488423
-0.107717832,0.311765472,0.094111771,0.798481828
-0.153373476,-0.28404065,-0.333554014,0.819868875
-0.278260702,-0.097101353,0.469080844,0.896716327
0.116208168,-0.294568136,-0.180782276,0.761231322
0.067679198,-0.429347142,0.309656993,0.708467436
-0.030186183,0.000399733,-0.008898098,0.736411344
0.03416766,0.253654373,-0.259861705,1.018342906
-0.158003573,0.015541703,-0.305122518,0.780701907
0.005511424,-0.147509132,0.209889213,0.667812743
0.00012576,0.306693225,-0.057702217,0.766828188
-0.118313264,0.00182653,-0.156844013,0.946468446
0.128249654,-0.111130292,-0.172310716,0.831656028
0.111636973,0.044537559,0.58152803,0.901127605
-0.042346211,0.304030057,-0.052659547,0.647049566
0.124746578,-0.380805303,0.17394762,0.824571755
-0.150494779,-0.030609248,-0.111855683,0.787490528
-0.086109611,-0.308252331,-0.072025428,0.688348665
0.221389033,0.011097478,0.014614187,0.703383787
-0.06652504,0.108936897,-0.108467484,0.770843806
0.210393559,8.771861403,-0.03227241,0.686201206
-0.090572209,8.210198954,0.22324308,0.61076162
0.029611429,2.3971085,-0.00213687,0.59997604
-0.002442156,3.25099471,-0.659474479,0.772464417
-0.142273292,3.615133648,0.038444048,0.600976213
0.002280851,3.922215575,-0.444435411,0.865327266
-0.023236844,4.733992781,0.415333582,0.873107335
0.122863942,-0.211076414,0.159000242,0.809523635
-0.040076269,-0.10888613,0.04081183,0.566065077
0.119502849,-0.148919695,1.096462587,0.759799525
0.075418738,-0.210555024,-0.46943432,0.884835964
0.166948973,0.11616399,-0.171362899,0.80228319
0.009497262,-0.401767048,0.360840223,0.937231916
-0.166270789,-0.095773862,0.577656562,0.782990604
-0.153296461,0.040280433,-0.686289761,0.774328741
0.100669203,-0.005013101,-0.270759334,0.722393092
0.042910992,-0.196568118,-0.299781491,-0.085181174
0.008257868,0.142227685,0.51046769,-0.189595618
-0.031827563,-0.277245245,0.217990765,-0.194769252
0.03218528,0.177352631,-0.174130142,0.058284232
-0.010735903,0.12640394,-0.155757234,0.046604683
-0.100221663,-0.148185411,0.152236138,-0.04285237
-0.112231834,-0.273731176,0.326520024,0.009850248
0.130603077,-0.046293342,0.053550499,-0.06343935
-0.232744905,-0.064070605,-0.300384211,-0.027480989
-0.134489748,0.081303635,0.119341361,-0.147956387
0.103392249,0.134953077,-0.36576604,0.004158478
0.070615697,0.062574677,-0.318188124,0.073402846
0.036748725,-0.089334232,-0.217343543,0.171322836
0.047879892,-0.13784915,-0.146528504,0.025731932
-0.022437102,-0.003481903,0.246707428,0.234856174
-0.015853407,0.198229326,-0.352253467,0.084682935
-0.029495264,0.494658056,-0.147479543,0.011638868
0.031564635,0.107716676,0.119156439,0.062351691
-0.015511921,0.173402694,-0.182953982,-0.159923493
-0.06215219,0.023189423,-0.668535605,-0.167810325
-0.108195176,0.195062971,-0.264553683,0.032360522
-0.025858482,-0.05205897,0.501177662,0.16810451
-0.139014834,0.386813029,-0.176571705,-0.049552708
-0.183782739,0.405380157,-0.404877697,-0.027431635
-0.025103351,-0.248266304,0.233385741,-0.029877954
0.055114854,0.02994331,0.212429127,-0.010527779
0.164958229,-0.120114797,-0.228978392,-0.04206472
0.091070844,0.271545769,-0.379307121,-0.014275747
-0.019569769,0.12012832,0.577470399,0.097419561
0.031220084,-0.517575384,0.271337426,-0.131924615
-0.186277322,0.006879374,-0.248499451,-0.132882292
0.043367522,-0.281324096,-0.27612739,-0.009288798
0.092941794,0.034860624,0.428525816,0.01154737
0.184457316,-0.147896138,0.201651037,-0.117778933
-0.011938797,0.056573498,0.193053424,-0.118072415
0.007960934,-0.262236853,-0.539818768,-0.085821664
-0.088904464,0.12252917,-0.177729225,-0.34506238
0.053747766,-0.193868733,-0.107052571,0.102697038
0.051310411,0.219339777,0.105388895,-0.007154977
0.12573845,-0.097731654,-0.023039497,0.066540625
0.13128337,0.075748435,-0.079769086,0.1093199
-0.099949424,-0.061411926,0.215549435,0.20512593
-0.025139978,0.134077462,-0.116337393,-0.014358065
0.043800676,0.016329005,-0.115684792,-0.05530614
-0.007958917,0.073647612,0.2000291,0.154747742
-0.018686492,0.036078906,0.410596694,0.001245543
-0.075511438,-0.206203915,0.288480658,0.086331986
-0.029971338,-0.160264721,0.17919816,0.12070373
0.132450938,-0.13304579,-0.327138476,0.142520109
0.154659595,-0.209301917,-0.587066553,0.111195449
0.087906482,-0.313876271,-0.745947827,-0.048349114
0.054752491,-0.264047645,0.446707412,0.010201726
0.058366163,0.118903621,-0.199672916,-0.048468343
0.002032765,-0.254162272,-0.423714807,-0.194494439
-0.101202933,0.017418053,-0.368958324,-0.077073685
0.021460458,0.004754803,-0.055028467,0.074589147
0.024677907,0.014076749,-0.562466326,0.116417564
0.006444741,0.235485022,0.377583869,0.044900808
0.039013028,-0.784820663,-0.395579083,0.009864504
0.13012959,-0.124708471,0.441667687,-0.029701231
2.85E-05,0.118350146,-0.093881632,0.02729363
-0.026884874,-0.325435206,-0.809130873,0.136618242
0.028154238,-0.187452607,-0.068077025,-0.020674771
0.127002343,0.069964776,0.225531905,-0.01289071
-0.032129784,0.100156658,1.084993138,-0.125413983
0.037332345,0.081067806,0.001170792,0.070631656
-0.065585426,0.185840973,-0.142213071,-0.118579198
-0.043007324,0.072373194,0.166996708,-0.045142641
-0.009167837,-0.087609245,-0.055896637,-0.062719185
0.075686031,-0.101257554,0.504137456,-0.014352731
-0.125927277,-0.385244799,0.248933545,-0.054718438
0.109952978,0.285909744,-0.325918976,0.00938105
0.219551372,0.15261284,-0.088605778,0.108736397
0.087832061,0.36682469,-0.02703765,0.128547999
0.146722178,0.173547262,0.184330102,0.231705123
-0.041166126,0.482826847,0.191674056,0.057975302
-0.036738147,0.003213617,0.266624833,-0.198148888
-0.015802046,-0.272451538,-0.094691318,0.002266446
0.094672278,-0.010826197,0.28509886,0.103274406
0.219975107,0.020679548,0.129786827,0.009254418
0.045595932,-0.115405003,0.162074429,-0.118216986
-0.035140894,-0.055063471,-0.169025564,-0.057966104
-0.063040681,0.14824653,-0.24502978,0.147999256
0.060712423,0.161863382,-0.017243583,0.077652759
-0.001416582,0.183026791,0.157007654,0.01893861
0.111509039,-0.100191082,0.508015521,-0.116597284
-0.131913107,-0.011791331,-0.045486646,-0.061293507
-0.058499139,0.270979258,-0.053018204,0.102639887
-0.201007237,0.178657971,-0.204351756,-0.18345989
-0.016428307,0.409797035,0.150715344,0.090244334
-0.003183042,-0.003366467,-0.028962653,-0.03026742
0.06374741,-0.404895173,-0.609268883,-0.031948968
-0.074940168,-0.041726668,0.789284136,-0.058478889
-0.019437889,0.043138722,-0.590979317,0.034974191
-0.000473896,-0.04116636,-0.01340578,0.077083315
-0.037479818,-0.288492997,-0.14082429,-0.007798708
0.021487561,0.10555946,0.401560985,-0.132159131
0.063459629,-0.392854833,-0.024609278,-0.042866907
0.061668117,-0.093412392,-0.369278402,0.042524898
-0.029658871,0.238508245,-0.124070655,-0.152402388
0.020461109,-0.037433427,-0.129195044,-0.115709826
-0.143809364,-0.287457646,-0.376418364,0.022256169
0.208075606,0.03583571,0.165412021,-0.042387988
0.046740847,0.224305471,0.132347465,0.109924942
-0.00687454,0.318628322,-0.079942561,-0.014974869
0.07007711,0.014923805,-0.560522188,0.022240831
0.119287858,-0.006899392,0.368658986,-0.065361058
0.17325701,-0.127532591,-0.045513501,0.056290189
-0.036669459,0.027289972,0.412315536,-0.069538201
0.09149018,0.206620387,0.157297267,0.073005824
0.117317578,0.142481053,-0.207669466,-0.12383971
0.099883426,0.022094383,0.089685273,0.144830405
-0.019271217,0.08507898,-0.04053352,-0.021667032
0.075855431,0.325433568,0.039863501,-0.250190713
-0.098803565,-0.013160383,-0.235187617,-0.034563047
0.039619882,-0.200863857,0.587524514,0.114759467
0.05399494,0.513158299,0.337469806,0.023118048
-0.094653403,-0.009771313,0.420250672,-0.21338625
-0.094895568,0.108154995,0.486866168,-0.010719012
0.077317416,-0.038644705,0.642348385,0.192993956
0.072489037,0.145043168,0.355771509,0.046477103
-0.126505297,-0.052060098,0.042579714,-0.057276196
0.13261794,-0.053122323,-0.031181571,0.061222694
-0.211284042,-0.075657013,-0.168036911,-0.033437171
0.154531625,-0.124217186,-0.183402202,0.018441476
0.006597409,-0.087102893,-0.029962951,-0.031886573
0.089772858,0.025617547,-0.242047546,0.020416575
-0.11349917,0.007872373,0.108236939,-0.123845072
-0.072077109,-0.002227325,-0.532901881,0.177442427
-0.034526977,0.046526232,-0.235759842,0.068131196
0.146442275,0.104727936,-0.171311583,0.174052688
-0.053459556,-0.031008547,-0.307797756,-0.03950704
-0.097820805,-0.055297335,-0.628181774,0.002491055
0.066481751,-0.234332698,-0.349535234,-0.102745765
0.03025403,0.251708497,0.319838631,-0.13156516
0.189113262,-0.130491743,0.259704798,0.142742125
-0.063632231,-0.633776564,-0.549969701,-0.155277257
-0.175231583,0.075039746,-0.464549811,-0.093085611
0.130646932,0.072001891,-0.573015966,0.044906088
-0.012337906,-0.220747813,-0.226463653,0.061544707
-0.061231193,-0.158632208,0.110301934,0.038069398
-0.14687857,-0.03337307,0.061349277,-0.020399406
0.095338785,0.361135711,0.251266197,0.11603982
0.247953505,0.15806146,0.430458644,0.070265572
0.166423134,-0.079393024,-0.03633695,0.112850781
-0.032015,-0.182241943,-0.031369225,-0.12682158
-0.206908742,-0.200916659,0.648661934,0.139415286
0.140007239,0.410068062,0.06772508,0.107802552
0.086173149,0.408875763,0.013537982,-0.110580928
0.096679443,-0.27217651,-0.149090479,0.083034403
-0.139007799,-0.131100736,-0.256605159,0.057910247
-0.083304937,0.259091318,-0.356004073,-0.091269849
-0.15154865,-0.167079319,0.440256949,-0.023955848
0.050365352,-0.031262718,-0.684457447,0.043944881
0.112486996,-0.034463556,-0.077256128,0.057153351
0.010066868,-0.330752665,0.524121107,0.297113318
0.010331416,0.202227228,0.527432838,0.05897449
-0.144644768,-0.119146656,-0.286544055,-0.043538917
0.147280718,-0.178915972,0.465490188,0.067397227
0.155353666,-0.015319597,0.420268847,-0.148402074
0.009144182,-0.152403891,0.124495118,0.085481652
0.081627023,-0.124136362,0.306943448,-0.08591556
0.029952435,0.275915673,0.425494834,-0.115643839
-0.041008802,0.55561434,-0.407765076,0.079495636
0.01042656,-0.449211277,0.014601255,0.161845935
0.006219441,0.066594065,0.447190583,0.195010808
0.03226793,0.010181101,0.488414903,0.013296908
0.049370817,-0.207754539,0.081545775,0.145306728
0.208246528,-0.175781212,-0.145214007,0.025668392
0.078789255,-0.130503388,0.119717091,-0.088109927
-0.111964539,-0.069629641,-0.488491556,0.106345448
0.066838187,0.450411565,-0.065636672,-0.002862489
0.089669173,0.042175159,0.168275823,0.105677218
-0.135844159,0.406878745,-0.113842678,-0.089104078
0.211186646,-0.064522563,0.696318718,-0.024581282
-0.029453497,0.021220753,0.34213037,-0.049399731
-0.036150192,-0.021638691,-0.155221297,0.085387352
-0.036853353,0.097463216,0.080186429,0.025366177
-0.099772109,0.09465076,-0.610408956,0.04971198
-0.088985009,-0.097178045,-0.138968797,-0.157851442
0.021868138,0.342896321,0.32750564,-0.007422038
0.107326593,-0.039544537,-0.017951625,0.072896795
0.035143114,0.331050825,-0.099514071,-0.1222223
-0.038201516,0.298839055,0.140021378,-0.127853476
0.153753352,-0.187814067,-0.255363834,0.221244663
0.052018825,-0.241880749,0.074735705,-0.082155444
0.068820636,-0.098785319,-0.245434608,-0.025025753
0.151417106,-0.293000546,0.391761129,0.030621184
0.173726922,0.506222277,-0.31976673,0.041044378
-0.070995069,0.076217493,-0.352239615,-0.195000739
0.0253682,0.255885285,-0.762663232,-0.039560996
0.029408832,0.187352808,0.0812905,0.010876777
-0.096144626,-0.256520154,-0.198349757,0.069661427
-0.060539801,0.005773471,0.00663168,0.059954253
-0.060485072,0.232877761,-0.301508146,-0.026402057
